_id,culture,name,religion,Degree,Deg Cent,Close Cent,Betw Cent,Eigenvector,PageRank
140,swedish,Brahe,catholic,8.0,0.001036001036001036,0.17980855668456314,0.00024733459660433206,7.437315934245307e-06,0.0003148092756614662
141,swedish,af Rumby,catholic,6.0,0.000777000777000777,0.19257892742767357,0.0007465102851148364,9.890787079307546e-05,0.00019961169550228086
142,swedish,af Brunnsholm,catholic,1.0,0.0001295001295001295,0.14042950134707563,0.0,3.076628243267914e-08,5.443955179841478e-05
143,swedish,af Ulvåsa,catholic,5.0,0.0006475006475006476,0.17722861040745622,7.116424312747367e-06,1.5725552847188932e-06,9.484086033839407e-05
144,swedish,Sjöblad,catholic,2.0,0.000259000259000259,0.16820485915448558,0.00022022234170919575,3.169537611451626e-06,8.231666667690317e-05
146,swedish,Skarsholm,catholic,15.0,0.0019425019425019427,0.18938452120270302,0.0009749319582809486,6.178379129113024e-06,0.0004318480634073845
147,swedish,Blå,catholic,11.0,0.0014245014245014246,0.18136225588148666,0.00025116207977689937,6.581610914954534e-06,0.000341722142999014
148,swedish,Natt och Dag,catholic,14.0,0.001813001813001813,0.21941661171372315,0.0023763747351949584,0.0003257638195116263,0.00034576879028903787
149,swedish,Griphuvud,catholic,10.0,0.0012950012950012951,0.18294903447441377,0.0004835509222382171,4.416359249635609e-06,0.00023312657215039743
150,swedish,Lejon,catholic,8.0,0.001036001036001036,0.19234671277667215,0.000574273735350375,1.5775796101894243e-05,0.00017886856799878938
160,frankish,Saint-Gilles,catholic,2.0,0.000259000259000259,0.1598263965720739,0.0,4.03390636275058e-07,6.465151436687765e-05
162,frankish,d'Éolienne,catholic,5.0,0.0006475006475006476,0.17985489611029204,0.00022777117847122273,1.7624821787376137e-06,0.00011949405083299873
163,frankish,de Bessa,catholic,1.0,0.0001295001295001295,0.0001295001295001295,0.0,3.387203130257521e-84,0.00012948336138806163
164,frankish,de Ramla,catholic,2.0,0.000259000259000259,0.0,0.0,3.387203130257521e-84,0.00012948336138806163
165,frankish,d'Ibelin,catholic,7.0,0.0009065009065009065,0.206603844319864,0.00021551198404357066,0.00012905879937358006,0.00013561471919347956
175,polish,Subislawowic,catholic,2.0,0.000259000259000259,0.1824587628698874,5.206320554334356e-06,1.0115617516378732e-05,5.235504977530395e-05
188,greek,Macrodoukas,orthodox,4.0,0.000518000518000518,0.1893588280103,5.676840024694863e-07,3.3659979333839844e-05,6.567099348832854e-05
189,greek,Aineidas,orthodox,4.0,0.000518000518000518,0.16409169071995314,0.00022022234170919575,2.2447950276880795e-06,0.00013435886801818012
190,armenian,Rubenid,miaphysite,4.0,0.000518000518000518,0.1677298469343173,1.5286585240917355e-06,8.181067000465949e-05,8.894819497167654e-05
192,greek,Kantakouzenos,orthodox,27.0,0.003496503496503497,0.23218230412774205,0.002144434615268024,0.0006422875707999191,0.0006280086716315772
193,greek,Pegonitissos,orthodox,2.0,0.000259000259000259,0.0,0.0,7.448538454714819e-72,0.00012948336138806163
199,irish,Ua Néill Noígiallaich,catholic,15.0,0.0019425019425019427,0.1677449654494993,0.0009934737260325643,9.439308257854344e-07,0.00040599660008557617
201,irish,Ua Conchobair,catholic,1.0,0.0001295001295001295,0.16068659332438293,0.0,4.949811745566957e-06,3.9008220056012376e-05
208,frankish,Luneville,catholic,1.0,0.0001295001295001295,0.1800695270135683,0.0,2.14964756459529e-06,3.821550230019386e-05
216,german,von Weimar,catholic,1.0,0.0001295001295001295,0.13964272241954143,0.0,3.743077560216344e-09,4.5322150612785025e-05
217,german,von Wittelsbach,catholic,1.0,0.0001295001295001295,0.17149610459393905,0.0,8.874128922159552e-07,3.713083858795727e-05
218,german,von Andechs,catholic,2.0,0.000259000259000259,0.15015479761862421,0.00022022234170919575,5.7026438904882675e-08,9.088272276026535e-05
219,german,von Sulzbach,catholic,1.0,0.0001295001295001295,0.17149610459393905,0.0,8.874128922159552e-07,3.713083858795727e-05
